countryID,HealthcostID,InternetID,Average Annual Growth Rate (%),Healthdifference,depressive disorders rate of Change
129,2,3,-0.3933064330498405,697.8946576,-6.907401137186587
130,3,3,2.257594460652919,-5.8924452700000005,1.1803937548140802
131,2,3,-0.5085390351612056,-68.16300010000002,0.16885596917823875
132,3,3,1.6878440254824256,70.18052539,0.6893054271876364
133,2,3,0.2651658071550885,622.0808691,3.2291662287981
134,3,3,-0.5358519054759998,100.3570918,-3.7769618592516245
135,3,3,-0.9290678621224352,0.0,3.4225180488776985
136,2,3,-0.3625808538495859,238.3691703,-4.015940177414091
137,3,3,3.082792460711315,2.8428925399999994,0.8623950636301392
138,3,3,-0.3527133366456848,151.16940133,0.9976240425928182
139,3,3,0.2920925540980133,122.22541525,1.011745887648953
140,2,3,-0.19477133898379698,-333.0749389,2.0923278497105846
141,3,3,8.396587049200091,1274.8484297999998,-2.2524855406849795
142,3,3,1.9596942450193304,199.77515448000003,10.681088210470762
143,2,3,-1.117030117209009,576.8627206000001,-3.3056542289614854
144,2,3,1.5871032959393587,15.551839599999994,-1.8336313434512732
145,3,3,2.8392542592532393,49.55992458,7.502208052881734
146,2,3,0.49563365573777185,39.32922707,0.028495355511704012
147,2,3,2.1164478789389594,-36.2742847,0.06413869085823976
148,2,3,0.2652850008097282,1096.7523883,-3.9886531711160274
149,2,3,,94.17791780000002,0.013548375545446856
150,2,3,-1.1025345507457254,355.2519473,-5.801600743365626
151,3,3,4.230297633060255,-127.13448405,1.7260138572116972
152,2,3,0.49681140607185037,-77.54915400000004,-2.792908156496736
153,3,3,4.324497861059471,281.87461470000005,-5.869754958723959
154,2,3,1.9779972238695085,58.73557640000001,-3.2516124180138273
155,2,3,-0.2449054995512606,968.3897094,-7.471141758504274
156,3,3,0.3229895465526215,25.67958040000002,-1.2519097585561774
157,2,3,1.2751101846919235,1274.8297102000001,5.695654254507943
158,3,3,0.826259901545893,61.85616943000001,9.944170531690332
159,3,3,1.609043386167429,13.796201450000002,9.405913249839237
160,3,3,,0.0,
161,3,3,0.6033533909421507,74.94830958,1.0041983901428537
162,3,3,2.570085790359195,-46.729368980000004,-4.137161528375906
163,3,3,0.29506439967057146,179.34813606,3.9641191750733746
164,3,3,1.4574932923744774,81.76214683,1.0213486108616294
165,3,3,2.577207297316813,76.80952792000001,3.3106184261340275
166,3,3,,0.0,
167,3,3,1.8495378210948743,5125.596326,-2.7257044790839444
168,3,3,1.2866573519504114,139.41246539999997,4.266294490677947
169,2,3,0.13070024123663995,215.94430480000005,-0.2361227548458018
170,3,3,1.2448570141310555,63.66506006,14.147403272531562
171,3,3,,0.0,
172,2,3,1.4199531951644375,1046.749107,0.7453863159636143
173,2,3,1.6967565156716446,509.1803616,-19.780714007586162
174,3,3,1.554093426556186,572.9866223399999,-0.8820789918579095
175,3,2,2.6404787248415764,123.88996741999999,-1.8633872688019748
176,2,3,1.2406893100989795,397.6615117,-1.9924171928108692
177,3,3,,0.0,
178,2,3,1.3422004046653244,3754.4847716,2.1279666744317915
179,3,3,,0.0,
180,3,3,,0.0,
181,3,3,2.3179865178981,63.55997805,-0.3109383836250039
182,3,3,,0.0,
183,3,3,,0.0,
184,3,3,,0.0,
185,2,3,0.3233364660696465,59.07729410000002,1.1054744454017964
186,3,3,,30.503112790000003,0.10816294128890291
187,3,3,0.648526927344713,121.91911495,-3.0743418859148086
188,3,3,,0.0,
189,3,3,0.5629021066018811,-11.104512699999987,0.3969497924902434
190,3,3,,0.0,-0.6824449299109308
191,2,3,1.7585258931410208,128.27816109999998,-0.1601919755299619
192,3,3,0.46544874687150245,-101.66534540000004,1.3483598919666235
193,2,3,-0.09297414158203088,91.93949054000001,-3.2632659635110315
194,3,3,,0.0,
195,3,3,0.05196136118466219,120.03845276999999,0.3583049423822615
196,3,3,0.9162906849477512,503.09351680000003,1.255803024063006
197,3,3,0.909657131654952,0.0,
198,3,3,0.13762240138386939,154.32617290000002,1.3224392375387861
199,3,3,,0.0,0.2090650184756626
200,3,3,1.28032952329739,170.960977,0.7059385516462697
201,3,3,,0.0,
202,2,3,1.0930549329784673,1546.4482659999999,-1.1250951891069505
203,3,3,0.14596151789966863,137.19751259999998,0.14767438657398912
204,3,3,,0.0,
205,3,3,,0.0,-3.396456485826249
206,3,3,,0.0,
207,3,3,,0.0,2.8299158506522204
208,3,3,,0.0,
209,3,3,,0.0,4.677249128171879
210,3,3,1.1937173072706542,25.852626999999984,3.7499683635079606
211,3,3,,0.0,
212,3,3,,0.0,
213,3,3,,0.0,0.29976417148586876
214,2,3,-0.7203375395387648,309.36847134,0.25177009881047674
215,3,3,,0.0,
216,3,3,,2276.9685139000003,5.15595073078028
217,2,2,1.0101699173323895,3099.350098,3.8741668199864208
218,3,3,,0.0,
219,3,3,,0.0,
220,3,3,,0.0,
221,1,3,-0.23366013071895453,1249.9834561,0.30699988044612425
222,3,3,,0.0,1.2407383465318524
223,3,3,,0.0,
224,2,3,1.302690365190365,815.88477614,1.0924631691965452
225,1,3,0.6172839506172836,873.81899323,0.12154318511614637
226,3,3,,0.0,
227,3,3,,0.0,
228,3,3,,0.0,
229,3,3,,0.0,
230,3,3,,0.0,
231,3,3,,0.0,-1.3005574778634212
232,3,3,,0.0,-1.019890324241203
233,3,3,,0.0,
